ID,LOWER,UPPER,PRED
te2453,255810.12,450769.2,353289.66
te2454,102075.02,297034.06,199554.55
te2455,106003.336,300962.38,203482.86
te2456,200867.84,395826.9,298347.38
te2457,249198.62,444157.7,346678.16
te2458,0.0,171566.53,74087.0
te2459,146340.34,341299.4,243819.88
te2460,303876.62,498835.7,401356.16
te2461,94363.93,289322.97,191843.45
te2462,229203.19,424162.25,326682.72
te2463,361543.84,556502.9,459023.38
te2464,46054.633,241013.69,143534.16
te2465,124067.87,319026.9,221547.39
te2466,159777.1,354736.16,257256.62
te2467,192165.0,387124.06,289644.53
te2468,470335.47,665294.5,567815.0
te2469,366648.72,561607.75,464128.25
te2470,389602.78,584561.8,487082.3
te2471,300203.3,495162.38,397682.84
te2472,325390.1,520349.16,422869.62
te2473,153269.75,348228.8,250749.28
te2474,268371.84,463330.9,365851.38
te2475,419911.5,614870.56,517391.03
te2476,370330.4,565289.44,467809.94
te2477,339594.3,534553.4,437073.84
te2478,201557.47,396516.53,299037.0
te2479,449973.47,644932.5,547453.0
te2480,210594.81,405553.88,308074.34
te2481,313253.1,508212.16,410732.62
te2482,115954.27,310913.3,213433.8
te2483,206983.56,401942.62,304463.1
te2484,388823.0,583782.06,486302.53
te2485,231819.4,426778.47,329298.94
te2486,299493.22,494452.28,396972.75
te2487,327046.38,522005.44,424525.9
te2488,443878.28,638837.3,541357.8
te2489,44823.32,239782.38,142302.84
te2490,217982.75,412941.8,315462.28
te2491,177073.25,372032.3,274552.78
te2492,790953.9,985912.9,888433.4
te2493,711275.4,906234.4,808754.9
te2494,246888.06,441847.12,344367.6
te2495,176303.5,371262.56,273783.03
te2496,191040.47,385999.53,288520.0
te2497,178289.28,373248.34,275768.8
te2498,268817.66,463776.72,366297.2
te2499,157642.22,352601.28,255121.75
te2500,503472.22,698431.25,600951.75
te2501,301410.03,496369.1,398889.56
te2502,200585.16,395544.22,298064.7
te2503,460469.78,655428.8,557949.3
te2504,428826.6,623785.6,526306.1
te2505,333904.88,528863.94,431384.4
te2506,107672.82,302631.88,205152.34
te2507,286945.47,481904.53,384425.0
te2508,231505.53,426464.6,328985.06
te2509,28138.352,223097.4,125617.875
te2510,323306.25,518265.3,420785.78
te2511,201980.72,396939.78,299460.25
te2512,412525.38,607484.44,510004.9
te2513,358074.62,553033.7,455554.16
te2514,59923.305,254882.34,157402.83
te2515,299303.2,494262.25,396782.72
te2516,293540.38,488499.44,391019.9
te2517,210784.69,405743.75,308264.22
te2518,583007.1,777966.1,680486.6
te2519,270873.62,465832.7,368353.16
te2520,370574.5,565533.56,468054.03
te2521,148443.72,343402.78,245923.25
te2522,288623.84,483582.9,386103.38
te2523,342512.62,537471.7,439992.16
te2524,111670.04,306629.1,209149.56
te2525,360328.03,555287.06,457807.56
te2526,137721.78,332680.8,235201.3
te2527,109844.4,304803.44,207323.92
te2528,0.0,177420.69,79941.164
te2529,608566.94,803525.94,706046.44
te2530,366355.34,561314.4,463834.88
te2531,64179.664,259138.72,161659.19
te2532,166510.72,361469.78,263990.25
te2533,311266.88,506225.94,408746.4
te2534,362162.38,557121.44,459641.9
te2535,597868.0,792827.0,695347.5
te2536,332384.16,527343.2,429863.7
te2537,268484.9,463443.97,365964.44
te2538,108270.04,303229.1,205749.56
te2539,229006.34,423965.4,326485.88
te2540,144994.72,339953.78,242474.25
te2541,173817.16,368776.22,271296.7
te2542,78958.305,273917.34,176437.83
te2543,293913.1,488872.16,391392.62
te2544,219759.12,414718.2,317238.66
te2545,168102.84,363061.9,265582.38
te2546,188659.5,383618.56,286139.03
te2547,335824.22,530783.25,433303.75
te2548,407120.88,602079.94,504600.4
te2549,93246.21,288205.25,190725.73
te2550,228629.81,423588.88,326109.34
te2551,171757.53,366716.6,269237.06
te2552,205780.66,400739.72,303260.2
te2553,390717.5,585676.56,488197.03
te2554,332535.84,527494.9,430015.38
te2555,244847.12,439806.2,342326.66
te2556,315464.34,510423.4,412943.88
te2557,650026.5,844985.5,747506.0
te2558,181254.6,376213.66,278734.12
te2559,327416.2,522375.25,424895.72
te2560,89359.51,284318.56,186839.03
te2561,287414.3,482373.38,384893.84
te2562,175755.47,370714.53,273235.0
te2563,365486.94,560446.0,462966.47
te2564,310052.88,505011.94,407532.4
te2565,76826.57,271785.62,174306.1
te2566,182714.31,377673.38,280193.84
te2567,105928.445,300887.5,203407.97
te2568,90698.71,285657.75,188178.23
te2569,447791.28,642750.3,545270.8
te2570,223106.12,418065.2,320585.66
te2571,529317.2,724276.2,626796.7
te2572,563855.7,758814.7,661335.2
te2573,451826.84,646785.9,549306.4
te2574,291847.34,486806.4,389326.88
te2575,236443.88,431402.94,333923.4
te2576,98728.805,293687.84,196208.33
te2577,199549.4,394508.47,297028.94
te2578,156260.38,351219.4,253739.89
te2579,103092.336,298051.38,200571.86
te2580,107967.29,302926.34,205446.81
te2581,285658.25,480617.3,383137.78
te2582,178586.38,373545.44,276065.9
te2583,275644.2,470603.25,373123.72
te2584,280019.44,474978.5,377498.97
te2585,337751.25,532710.3,435230.78
te2586,135427.62,330386.66,232907.14
te2587,144493.0,339452.03,241972.52
te2588,232383.94,427343.0,329863.47
te2589,128812.07,323771.12,226291.6
te2590,299280.5,494239.56,396760.03
te2591,342796.8,537755.9,440276.34
te2592,692155.7,887114.7,789635.2
te2593,222374.75,417333.8,319854.28
te2594,355119.12,550078.2,452598.66
te2595,258190.03,453149.1,355669.56
te2596,192499.72,387458.78,289979.25
te2597,112020.79,306979.84,209500.31
te2598,173639.22,368598.28,271118.75
te2599,160237.78,355196.8,257717.3
te2600,227333.34,422292.4,324812.88
te2601,216660.56,411619.62,314140.1
te2602,129007.68,323966.72,226487.2
te2603,98168.24,293127.28,195647.77
te2604,284755.7,479714.75,382235.22
te2605,366129.78,561088.8,463609.3
te2606,560365.8,755324.8,657845.3
te2607,183603.16,378562.22,281082.7
te2608,57716.35,252675.4,155195.88
te2609,294939.4,489898.47,392418.94
te2610,572837.4,767796.4,670316.9
te2611,660200.1,855159.1,757679.6
te2612,730519.25,925478.25,827998.75
te2613,251026.12,445985.2,348505.66
te2614,116949.9,311908.94,214429.42
te2615,369227.5,564186.56,466707.03
te2616,328445.88,523404.94,425925.4
te2617,322856.66,517815.72,420336.2
te2618,171435.72,366394.78,268915.25
te2619,266988.62,461947.7,364468.16
te2620,310731.25,505690.3,408210.78
te2621,825453.0,1020412.0,922932.5
te2622,208563.12,403522.2,306042.66
te2623,170724.22,365683.28,268203.75
te2624,432956.53,627915.56,530436.06
te2625,229667.4,424626.47,327146.94
te2626,296939.2,491898.25,394418.72
te2627,557463.75,752422.75,654943.25
te2628,172533.28,367492.34,270012.8
te2629,663183.06,858142.06,760662.56
te2630,205056.19,400015.25,302535.72
te2631,133518.81,328477.88,230998.34
te2632,400589.97,595549.0,498069.5
te2633,342436.7,537395.75,439916.22
te2634,214294.1,409253.16,311773.62
te2635,351407.72,546366.75,448887.25
te2636,94262.586,289221.62,191742.11
te2637,102192.85,297151.9,199672.38
te2638,212998.66,407957.72,310478.2
te2639,232136.75,427095.8,329616.28
te2640,117101.49,312060.53,214581.02
te2641,193724.62,388683.7,291204.16
te2642,342874.9,537833.94,440354.44
te2643,416096.66,611055.7,513576.2
te2644,282778.88,477737.94,380258.4
te2645,209538.06,404497.12,307017.6
te2646,236369.34,431328.4,333848.88
te2647,206941.19,401900.25,304420.72
te2648,319617.38,514576.44,417096.9
te2649,338721.94,533681.0,436201.47
te2650,156591.62,351550.66,254071.14
te2651,41172.555,236131.6,138652.08
te2652,393770.53,588729.56,491250.06
te2653,376756.62,571715.7,474236.16
te2654,167962.06,362921.12,265441.6
te2655,73552.195,268511.25,171031.72
te2656,174503.4,369462.47,271982.94
te2657,47044.43,242003.47,144523.95
te2658,71449.695,266408.75,168929.22
te2659,207317.38,402276.44,304796.9
te2660,595541.7,790500.7,693021.2
te2661,337194.6,532153.6,434674.12
te2662,488714.22,683673.25,586193.75
te2663,711408.8,906367.8,808888.3
te2664,108375.63,303334.7,205855.16
te2665,177062.25,372021.3,274541.78
te2666,633322.2,828281.2,730801.7
te2667,537503.3,732462.3,634982.8
te2668,189975.38,384934.44,287454.9
te2669,142948.81,337907.88,240428.34
te2670,119631.336,314590.38,217110.86
te2671,301162.84,496121.9,398642.38
te2672,357014.94,551974.0,454494.47
te2673,336347.25,531306.3,433826.78
te2674,70937.04,265896.1,168416.56
te2675,90133.73,285092.78,187613.25
te2676,198016.38,392975.44,295495.9
te2677,399701.56,594660.6,497181.1
te2678,257251.03,452210.1,354730.56
te2679,175795.34,370754.4,273274.88
te2680,296573.38,491532.44,394052.9
te2681,288912.62,483871.7,386392.16
te2682,220038.19,414997.25,317517.72
te2683,223755.25,418714.3,321234.78
te2684,265472.8,460431.88,362952.34
te2685,148917.47,343876.53,246397.0
te2686,664426.0,859385.0,761905.5
te2687,168882.56,363841.62,266362.1
te2688,282312.8,477271.88,379792.34
te2689,270292.0,465251.06,367771.53
te2690,31658.812,226617.86,129138.336
te2691,40867.57,235826.62,138347.1
te2692,403461.0,598420.06,500940.53
te2693,223157.19,418116.25,320636.72
te2694,332658.1,527617.1,430137.62
te2695,353746.9,548705.94,451226.44
te2696,118162.71,313121.75,215642.23
te2697,152166.19,347125.25,249645.72
te2698,111632.54,306591.6,209112.06
te2699,521085.53,716044.56,618565.06
te2700,131814.31,326773.34,229293.83
te2701,321994.88,516953.94,419474.4
te2702,174934.34,369893.4,272413.88
te2703,257324.78,452283.84,354804.3
te2704,152576.03,347535.1,250055.56
te2705,190792.94,385752.0,288272.47
te2706,481356.34,676315.4,578835.9
te2707,279045.06,474004.12,376524.6
te2708,109651.52,304610.56,207131.05
te2709,388740.94,583700.0,486220.47
te2710,321116.5,516075.56,418596.03
te2711,129455.664,324414.72,226935.19
te2712,164156.47,359115.53,261636.0
te2713,420603.25,615562.3,518082.78
te2714,221144.16,416103.22,318623.7
te2715,148961.66,343920.7,246441.17
te2716,214654.66,409613.72,312134.2
te2717,83875.305,278834.34,181354.83
te2718,283023.03,477982.1,380502.56
te2719,653888.8,848847.8,751368.3
te2720,136861.34,331820.38,234340.86
te2721,297494.4,492453.47,394973.94
te2722,174838.47,369797.53,272318.0
te2723,205468.19,400427.25,302947.72
te2724,357423.4,552382.44,454902.94
te2725,97984.164,292943.22,195463.69
te2726,122685.76,317644.8,220165.28
te2727,364562.0,559521.06,462041.53
te2728,407286.9,602245.94,504766.44
te2729,367181.06,562140.1,464660.6
te2730,168443.72,363402.78,265923.25
te2731,153408.72,348367.78,250888.25
te2732,265303.25,460262.3,362782.78
te2733,256412.72,451371.78,353892.25
te2734,272519.56,467478.62,369999.1
te2735,136838.53,331797.6,234318.06
te2736,582061.56,777020.56,679541.06
te2737,202058.69,397017.75,299538.22
te2738,84534.586,279493.62,182014.11
te2739,92191.805,287150.84,189671.33
te2740,166699.1,361658.16,264178.62
te2741,236409.78,431368.84,333889.3
te2742,602703.75,797662.75,700183.25
te2743,607640.4,802599.4,705119.9
te2744,337966.72,532925.75,435446.25
te2745,206917.38,401876.44,304396.9
te2746,159602.72,354561.78,257082.25
te2747,370829.0,565788.06,468308.53
te2748,197807.06,392766.12,295286.6
te2749,207852.1,402811.16,305331.62
te2750,246893.66,441852.72,344373.2
te2751,282186.06,477145.12,379665.6
te2752,340321.44,535280.5,437800.97
te2753,293824.66,488783.72,391304.2
te2754,114637.54,309596.6,212117.06
te2755,193403.22,388362.28,290882.75
te2756,194302.28,389261.34,291781.8
te2757,501207.53,696166.56,598687.06
te2758,151402.88,346361.94,248882.4
te2759,250476.5,445435.56,347956.03
te2760,244884.0,439843.06,342363.53
te2761,495161.6,690120.6,592641.1
te2762,171103.31,366062.38,268582.84
te2763,169218.34,364177.4,266697.88
te2764,442401.16,637360.2,539880.7
te2765,328559.22,523518.28,426038.75
te2766,147765.22,342724.28,245244.75
te2767,140698.16,335657.2,238177.67
te2768,247846.72,442805.78,345326.25
te2769,445756.66,640715.7,543236.2
te2770,423334.78,618293.8,520814.3
te2771,280187.97,475147.03,377667.5
te2772,548951.9,743910.9,646431.4
te2773,277811.84,472770.9,375291.38
te2774,374569.53,569528.56,472049.06
te2775,171216.28,366175.34,268695.8
te2776,641683.56,836642.56,739163.06
te2777,285478.5,480437.56,382958.03
te2778,509233.66,704192.7,606713.2
te2779,227555.22,422514.28,325034.75
te2780,486236.22,681195.25,583715.75
te2781,402012.22,596971.25,499491.75
te2782,115947.57,310906.62,213427.1
te2783,206554.44,401513.5,304033.97
te2784,342511.78,537470.8,439991.3
te2785,67341.4,262300.44,164820.92
te2786,60851.164,255810.22,158330.69
te2787,313723.4,508682.47,411202.94
te2788,85432.836,280391.88,182912.36
te2789,101266.88,296225.94,198746.4
te2790,20284.984,215244.03,117764.51
te2791,446608.47,641567.5,544088.0
te2792,188726.1,383685.16,286205.62
te2793,297587.84,492546.9,395067.38
te2794,351653.94,546613.0,449133.47
te2795,203083.38,398042.44,300562.9
te2796,346774.97,541734.0,444254.5
te2797,184932.38,379891.44,282411.9
te2798,257034.25,451993.3,354513.78
te2799,283675.3,478634.38,381154.84
te2800,198473.53,393432.6,295953.06
te2801,196109.9,391068.97,293589.44
te2802,169634.53,364593.6,267114.06
te2803,363984.7,558943.75,461464.22
te2804,277906.34,472865.4,375385.88
te2805,33476.344,228435.39,130955.87
te2806,142017.4,336976.47,239496.94
te2807,152694.81,347653.88,250174.34
te2808,649477.75,844436.75,746957.25
te2809,230001.75,424960.8,327481.28
te2810,205662.69,400621.75,303142.22
te2811,190719.25,385678.3,288198.78
te2812,169771.1,364730.16,267250.62
te2813,474057.53,669016.56,571537.06
te2814,146918.16,341877.22,244397.69
te2815,257017.0,451976.06,354496.53
te2816,117836.586,312795.62,215316.11
te2817,180341.16,375300.22,277820.7
te2818,108079.79,303038.84,205559.31
te2819,75056.12,270015.16,172535.64
te2820,392496.0,587455.06,489975.53
te2821,408578.7,603537.75,506058.22
te2822,95734.57,290693.62,193214.1
te2823,650768.94,845727.94,748248.44
te2824,181832.84,376791.9,279312.38
te2825,216602.47,411561.53,314082.0
te2826,558074.9,753033.9,655554.4
te2827,140850.38,335809.44,238329.9
te2828,218738.16,413697.22,316217.7
te2829,520839.6,715798.6,618319.1
te2830,326585.9,521544.97,424065.44
te2831,313119.16,508078.22,410598.7
te2832,209476.0,404435.06,306955.53
te2833,750421.5,945380.5,847901.0
te2834,82870.63,277829.7,180350.16
te2835,185031.25,379990.3,282510.78
te2836,152309.1,347268.12,249788.61
te2837,80160.6,275119.66,177640.12
te2838,209286.66,404245.72,306766.2
te2839,278051.72,473010.78,375531.25
te2840,153210.47,348169.5,250689.98
te2841,704828.56,899787.56,802308.06
te2842,201720.38,396679.44,299199.9
te2843,73632.13,268591.2,171111.66
te2844,106508.305,301467.34,203987.83
te2845,108108.805,303067.84,205588.33
te2846,145979.75,340938.78,243459.27
te2847,172888.88,367847.94,270368.4
te2848,117314.43,312273.47,214793.95
te2849,261297.31,456256.38,358776.84
te2850,106146.98,301106.03,203626.5
te2851,342733.8,537692.9,440213.34
te2852,430439.78,625398.8,527919.3
te2853,611771.25,806730.25,709250.75
te2854,309662.06,504621.12,407141.6
te2855,202765.1,397724.16,300244.62
te2856,219419.53,414378.6,316899.06
te2857,84946.1,279905.16,182425.62
te2858,180674.12,375633.2,278153.66
te2859,161590.38,356549.44,259069.9
te2860,118289.23,313248.28,215768.75
te2861,184600.78,379559.84,282080.3
te2862,317185.34,512144.4,414664.88
te2863,381800.72,576759.75,479280.25
te2864,193574.4,388533.47,291053.94
te2865,149708.75,344667.8,247188.28
te2866,89244.98,284204.03,186724.5
te2867,248135.34,443094.4,345614.88
te2868,127657.85,322616.9,225137.38
te2869,526649.7,721608.7,624129.2
te2870,186657.31,381616.38,284136.84
te2871,323160.22,518119.28,420639.75
te2872,200553.03,395512.1,298032.56
te2873,471012.78,665971.8,568492.3
te2874,302917.78,497876.84,400397.3
te2875,244384.19,439343.25,341863.72
te2876,130784.93,325743.97,228264.45
te2877,171683.06,366642.12,269162.6
te2878,527407.9,722366.9,624887.4
te2879,163344.31,358303.38,260823.84
te2880,218318.66,413277.72,315798.2
te2881,378705.34,573664.4,476184.88
te2882,261346.25,456305.3,358825.78
te2883,288165.3,483124.38,385644.84
te2884,0.0,167671.4,70191.89
te2885,238199.66,433158.72,335679.2
te2886,220893.88,415852.94,318373.4
te2887,49830.57,244789.62,147310.1
te2888,263402.94,458362.0,360882.47
te2889,237978.5,432937.56,335458.03
te2890,278715.94,473675.0,376195.47
te2891,119195.71,314154.75,216675.23
te2892,415998.22,610957.25,513477.75
te2893,174720.1,369679.16,272199.62
te2894,196453.94,391413.0,293933.47
te2895,254489.5,449448.56,351969.03
te2896,309458.66,504417.72,406938.2
te2897,622386.75,817345.75,719866.25
te2898,219912.53,414871.6,317392.06
te2899,83305.27,278264.3,180784.8
te2900,164810.53,359769.6,262290.06
te2901,344373.75,539332.8,441853.28
te2902,248391.88,443350.94,345871.4
te2903,348837.97,543797.0,446317.5
te2904,202171.25,397130.3,299650.78
te2905,215967.78,410926.84,313447.3
te2906,204903.88,399862.94,302383.4
te2907,196652.19,391611.25,294131.72
te2908,76588.195,271547.25,174067.72
te2909,400188.28,595147.3,497667.8
te2910,151375.34,346334.4,248854.88
te2911,339210.6,534169.6,436690.12
te2912,310530.03,505489.1,408009.56
te2913,264383.1,459342.16,361862.62
te2914,47889.023,242848.06,145368.55
te2915,200622.1,395581.16,298101.62
te2916,322417.94,517377.0,419897.47
te2917,118917.96,313877.0,216397.48
te2918,273833.8,468792.88,371313.34
te2919,142979.78,337938.8,240459.3
te2920,369663.47,564622.5,467143.0
te2921,318830.53,513789.6,416310.06
te2922,278231.2,473190.25,375710.72
te2923,252640.47,447599.53,350120.0
te2924,390809.7,585768.75,488289.22
te2925,552232.44,747191.44,649711.94
te2926,208656.84,403615.9,306136.38
te2927,176958.6,371917.66,274438.12
te2928,77174.68,272133.72,174654.2
te2929,203285.25,398244.3,300764.78
te2930,220693.84,415652.9,318173.38
te2931,156911.66,351870.72,254391.19
te2932,314490.0,509449.06,411969.53
te2933,261790.03,456749.1,359269.56
te2934,586683.0,781642.0,684162.5
te2935,452614.78,647573.8,550094.3
te2936,118349.32,313308.38,215828.84
te2937,31488.227,226447.28,128967.75
te2938,294789.0,489748.06,392268.53
te2939,128817.48,323776.53,226297.0
te2940,418084.62,613043.7,515564.16
te2941,197472.12,392431.2,294951.66
te2942,143546.62,338505.7,241026.16
te2943,286669.88,481628.94,384149.4
te2944,128202.37,323161.4,225681.89
te2945,123230.87,318189.9,220710.39
te2946,239621.47,434580.53,337101.0
te2947,213488.78,408447.84,310968.3
te2948,155714.78,350673.84,253194.31
te2949,601709.5,796668.5,699189.0
te2950,297581.8,492540.88,395061.34
te2951,133157.38,328116.4,230636.89
te2952,630766.06,825725.06,728245.56
te2953,183122.94,378082.0,280602.47
te2954,38630.367,233589.4,136109.89
te2955,214742.19,409701.25,312221.72
te2956,512043.47,707002.5,609523.0
te2957,164005.06,358964.12,261484.6
te2958,224800.1,419759.16,322279.62
te2959,218971.97,413931.03,316451.5
te2960,129611.76,324570.8,227091.28
te2961,507010.66,701969.7,604490.2
te2962,214106.53,409065.6,311586.06
te2963,205277.28,400236.34,302756.8
te2964,68136.32,263095.38,165615.84
te2965,257896.4,452855.47,355375.94
te2966,60655.742,255614.78,158135.27
te2967,406008.53,600967.56,503488.06
te2968,228183.84,423142.9,325663.38
